bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,log_pages,log_ratings,log_reviews,z_score,z_cat,decile,revRate,sqrt_pages,sizerating^2,size0,sizeZ0^2,size5,size10,size^2,size^3,sizesqrtpages,sizeRevRate
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.08,340796146,9780000000000.0,eng,256,18308,608,5.545177444,9.815093402,6.410174882000001,0.515847328,4,7,0.033209526,16.0,16.6464,8.530847328,72.77535613364473,2.57923664,5.15847328,0.26609846580473956,0.1372661825702743,16.0,3.3209526000000005
17490,The Faraway Tree Stories (The Faraway Tree #1-3),Enid Blyton,4.29,1405201711,9780000000000.0,eng,583,12286,206,6.368187186,9.416215682,5.327876169,1.335987415,5,10,0.016767052,24.145392935299274,18.4041,9.350987415,87.4409656354884,6.679937075,13.35987415,1.7848623730383821,2.3845536678863137,24.145392935299274,1.6767052
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,3.86,340917547,9780000000000.0,eng,144,6615,179,4.9698133,8.797095077,5.187385806,-0.34334704899999996,3,4,0.027059713,12.0,14.8996,7.671652951,58.854259000587014,-1.7167352449999997,-3.4334704899999995,0.11788719605700837,-0.040476220881058254,12.0,2.7059713
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,316030899,9780000000000.0,eng,302,18638,364,5.710427017000001,9.832957786,5.897153867999999,0.359630168,4,7,0.019529992,17.378147196982766,16.3216,8.374630168000001,70.13443045077572,1.79815084,3.59630168,0.1293338577357082,0.04651235698558084,17.378147196982766,1.9529992
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott-C. Michael Dudash-Stephen W. Hines,3.66,1562926160,9780000000000.0,eng,122,1064,168,4.804021045,6.96979067,5.123963979,-1.124432846,2,2,0.15789473699999998,11.045361017187261,13.395600000000002,6.890567154000001,47.479915703783675,-5.622164229999999,-11.244328459999998,1.2643492251636597,-1.4216757975886685,11.045361017187261,15.789473699999999
17554,Under the Lilacs,Louisa May Alcott,3.74,1406927708,9780000000000.0,eng,191,3423,126,5.2522734280000005,8.138272639,4.836281907,-0.8119985270000001,3,2,0.036809816,13.820274961085254,13.987600000000002,7.2030014730000005,51.883230220040176,-4.059992635,-8.11998527,0.6593416078501698,-0.5353844143641496,13.820274961085254,3.6809816000000004
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,4.35,743456084,9780000000000.0,eng,188,2155,284,5.236441963,7.675546002999999,5.648974237999999,1.5703131540000002,5,10,0.131786543,13.711309200802088,18.922499999999996,9.585313154000001,91.87822826024545,7.8515657700000006,15.703131540000001,2.4658834016254283,3.872209141802675,13.711309200802088,13.1786543
17602,Killing Rage: Ending Racism,bell hooks,4.27,805050272,9780000000000.0,eng,288,1924,103,5.66296048,7.562161631,4.634728988,1.257878835,5,10,0.053534304000000005,16.97056274847714,18.232899999999997,9.272878835,85.98628188859097,6.289394175,12.57878835,1.5822591635409575,1.9902903133029741,16.97056274847714,5.353430400000001
17603,Where We Stand: Class Matters,bell hooks,4.18,041592913X,9780000000000.0,eng,164,1724,137,5.099866428,7.452402451,4.919980926,0.906390226,4,9,0.079466357,12.806248474865697,17.472399999999997,8.921390226,79.59120356456833,4.5319511299999995,9.063902259999999,0.821543241788331,0.7446387645932979,12.806248474865697,7.9466357
17607,All About Love: New Visions,bell hooks,3.99,688168442,9780000000000.0,eng,240,9201,1009,5.480638923,9.127067452999999,6.91671502,0.16435871900000001,4,6,0.10966199300000001,15.491933384829668,15.920100000000001,8.179358719000001,66.90190905408134,0.821793595,1.64358719,0.027013788511320965,0.0044399516750576315,15.491933384829668,10.966199300000001
17643,Before We Were Free,Julia Alvarez,3.86,044023784X,9780000000000.0,en-US,192,4701,809,5.257495372,8.455530531,6.695798917,-0.34334704899999996,3,4,0.172091044,13.856406460551018,14.8996,7.671652951,58.854259000587014,-1.7167352449999997,-3.4334704899999995,0.11788719605700837,-0.040476220881058254,13.856406460551018,17.2091044
17644,Moral Disorder and Other Stories,Margaret Atwood,3.63,385503849,9780000000000.0,eng,255,7927,729,5.541263545,8.978029933,6.591673732,-1.241595716,2,2,0.09196417300000001,15.968719422671311,13.1769,6.773404284000001,45.87900559450956,-6.20797858,-12.41595716,1.5415599219895526,-1.9139941950995225,15.968719422671311,9.1964173
17645,The Penelopiad,Margaret Atwood,3.69,1841957178,9780000000000.0,eng,198,26779,2422,5.288267031,10.19537328,7.792348924,-1.007269977,2,2,0.090444005,14.071247279470288,13.6161,7.007730023000001,49.108280075255585,-5.036349885,-10.07269977,1.0145928065655805,-1.0219688729336778,14.071247279470288,9.0444005
17646,The Tent,Margaret Atwood,3.69,385516681,9780000000000.0,eng,159,4839,496,5.068904202,8.484463367,6.206575927,-1.007269977,2,2,0.102500517,12.609520212918492,13.6161,7.007730023000001,49.108280075255585,-5.036349885,-10.07269977,1.0145928065655805,-1.0219688729336778,12.609520212918492,10.2500517
17647,Negotiating with the Dead,Margaret Atwood,3.92,1844080277,9780000000000.0,eng,198,1974,206,5.288267031,7.58781722,5.327876169,-0.10902131,3,5,0.104356636,14.071247279470288,15.366399999999999,7.90597869,62.504499046734125,-0.54510655,-1.0902131,0.011885646034116099,-0.0012957887008356419,14.071247279470288,10.4356636
17649,Dancing Girls and Other Stories,Margaret Atwood,3.63,385491093,9780000000000.0,eng,243,2724,152,5.493061442999999,7.909856667000001,5.023880521000001,-1.241595716,2,2,0.055800294,15.588457268119896,13.1769,6.773404284000001,45.87900559450956,-6.20797858,-12.41595716,1.5415599219895526,-1.9139941950995225,15.588457268119896,5.5800294
17650,The Robber Bride,Margaret Atwood,3.83,385491034,9780000000000.0,eng,528,33398,1611,6.269096284,10.4162513,7.384610382999999,-0.460509919,3,3,0.048236420999999995,22.978250586152114,14.6689,7.554490081000001,57.0703203839274,-2.302549595,-4.60509919,0.21206938549738655,-0.09766005553778126,22.978250586152114,4.8236421
17671,Liars and Saints,Maile Meloy,3.59,743261984,9780000000000.0,eng,272,2206,301,5.605802066,7.698936200000001,5.707110265,-1.397812875,2,1,0.136446056,16.492422502470642,12.8881,6.617187125000001,43.78716544726578,-6.989064375,-13.97812875,1.9538808335157658,-2.731159785304069,16.492422502470642,13.6446056
